model_dir,task,acc
BoltMonkey_NeuralDaredevil-SuperNova-Lite-7B-DARETIES-abliterated,leaderboard_math_prealgebra_hard,0.24352331606217617
BoltMonkey_NeuralDaredevil-SuperNova-Lite-7B-DARETIES-abliterated,leaderboard_math_precalculus_hard,0.037037037037037035
BoltMonkey_NeuralDaredevil-SuperNova-Lite-7B-DARETIES-abliterated,leaderboard_musr_murder_mysteries,0.548
BoltMonkey_NeuralDaredevil-SuperNova-Lite-7B-DARETIES-abliterated,leaderboard_musr_object_placements,0.3046875
BoltMonkey_NeuralDaredevil-SuperNova-Lite-7B-DARETIES-abliterated,leaderboard_musr_team_allocation,0.368
BoltMonkey_SuperNeuralDreadDevil-8b,leaderboard_bbh_boolean_expressions,0.82
BoltMonkey_SuperNeuralDreadDevil-8b,leaderboard_bbh_causal_judgement,0.6470588235294118
BoltMonkey_SuperNeuralDreadDevil-8b,leaderboard_bbh_date_understanding,0.492
BoltMonkey_SuperNeuralDreadDevil-8b,leaderboard_bbh_disambiguation_qa,0.508
BoltMonkey_SuperNeuralDreadDevil-8b,leaderboard_bbh_formal_fallacies,0.56
BoltMonkey_SuperNeuralDreadDevil-8b,leaderboard_bbh_geometric_shapes,0.44
BoltMonkey_SuperNeuralDreadDevil-8b,leaderboard_bbh_hyperbaton,0.696
BoltMonkey_SuperNeuralDreadDevil-8b,leaderboard_bbh_logical_deduction_five_objects,0.4
BoltMonkey_SuperNeuralDreadDevil-8b,leaderboard_bbh_logical_deduction_seven_objects,0.344
BoltMonkey_SuperNeuralDreadDevil-8b,leaderboard_bbh_logical_deduction_three_objects,0.556
BoltMonkey_SuperNeuralDreadDevil-8b,leaderboard_bbh_movie_recommendation,0.568
BoltMonkey_SuperNeuralDreadDevil-8b,leaderboard_bbh_navigate,0.58
BoltMonkey_SuperNeuralDreadDevil-8b,leaderboard_bbh_object_counting,0.42
BoltMonkey_SuperNeuralDreadDevil-8b,leaderboard_bbh_penguins_in_a_table,0.4794520547945205
BoltMonkey_SuperNeuralDreadDevil-8b,leaderboard_bbh_reasoning_about_colored_objects,0.636
BoltMonkey_SuperNeuralDreadDevil-8b,leaderboard_bbh_ruin_names,0.704
BoltMonkey_SuperNeuralDreadDevil-8b,leaderboard_bbh_salient_translation_error_detection,0.508
BoltMonkey_SuperNeuralDreadDevil-8b,leaderboard_bbh_snarks,0.6123595505617978
BoltMonkey_SuperNeuralDreadDevil-8b,leaderboard_bbh_sports_understanding,0.804
BoltMonkey_SuperNeuralDreadDevil-8b,leaderboard_bbh_temporal_sequences,0.6
BoltMonkey_SuperNeuralDreadDevil-8b,leaderboard_bbh_tracking_shuffled_objects_five_objects,0.208
BoltMonkey_SuperNeuralDreadDevil-8b,leaderboard_bbh_tracking_shuffled_objects_seven_objects,0.224
BoltMonkey_SuperNeuralDreadDevil-8b,leaderboard_bbh_tracking_shuffled_objects_three_objects,0.372
BoltMonkey_SuperNeuralDreadDevil-8b,leaderboard_bbh_web_of_lies,0.508
BoltMonkey_SuperNeuralDreadDevil-8b,leaderboard_gpqa_diamond,0.25757575757575757
BoltMonkey_SuperNeuralDreadDevil-8b,leaderboard_gpqa_extended,0.2802197802197802
BoltMonkey_SuperNeuralDreadDevil-8b,leaderboard_gpqa_main,0.32142857142857145
BoltMonkey_SuperNeuralDreadDevil-8b,leaderboard_math_algebra_hard,0.19543973941368079
BoltMonkey_SuperNeuralDreadDevil-8b,leaderboard_math_counting_and_prob_hard,0.10569105691056911
BoltMonkey_SuperNeuralDreadDevil-8b,leaderboard_math_geometry_hard,0.09090909090909091
BoltMonkey_SuperNeuralDreadDevil-8b,leaderboard_math_intermediate_algebra_hard,0.03214285714285714
BoltMonkey_SuperNeuralDreadDevil-8b,leaderboard_math_num_theory_hard,0.07142857142857142
BoltMonkey_SuperNeuralDreadDevil-8b,leaderboard_math_prealgebra_hard,0.23834196891191708
BoltMonkey_SuperNeuralDreadDevil-8b,leaderboard_math_precalculus_hard,0.007407407407407408
BoltMonkey_SuperNeuralDreadDevil-8b,leaderboard_musr_murder_mysteries,0.564
BoltMonkey_SuperNeuralDreadDevil-8b,leaderboard_musr_object_placements,0.2890625
BoltMonkey_SuperNeuralDreadDevil-8b,leaderboard_musr_team_allocation,0.34
BrainWave-ML_llama3.2-3B-maths-orpo,leaderboard_bbh_boolean_expressions,0.46
BrainWave-ML_llama3.2-3B-maths-orpo,leaderboard_bbh_causal_judgement,0.5187165775401069
BrainWave-ML_llama3.2-3B-maths-orpo,leaderboard_bbh_date_understanding,0.192
BrainWave-ML_llama3.2-3B-maths-orpo,leaderboard_bbh_disambiguation_qa,0.312
BrainWave-ML_llama3.2-3B-maths-orpo,leaderboard_bbh_formal_fallacies,0.532
BrainWave-ML_llama3.2-3B-maths-orpo,leaderboard_bbh_geometric_shapes,0.0
BrainWave-ML_llama3.2-3B-maths-orpo,leaderboard_bbh_hyperbaton,0.484
BrainWave-ML_llama3.2-3B-maths-orpo,leaderboard_bbh_logical_deduction_five_objects,0.192
BrainWave-ML_llama3.2-3B-maths-orpo,leaderboard_bbh_logical_deduction_seven_objects,0.148
BrainWave-ML_llama3.2-3B-maths-orpo,leaderboard_bbh_logical_deduction_three_objects,0.32
BrainWave-ML_llama3.2-3B-maths-orpo,leaderboard_bbh_movie_recommendation,0.228
BrainWave-ML_llama3.2-3B-maths-orpo,leaderboard_bbh_navigate,0.42
BrainWave-ML_llama3.2-3B-maths-orpo,leaderboard_bbh_object_counting,0.0
BrainWave-ML_llama3.2-3B-maths-orpo,leaderboard_bbh_penguins_in_a_table,0.2328767123287671
BrainWave-ML_llama3.2-3B-maths-orpo,leaderboard_bbh_reasoning_about_colored_objects,0.172
BrainWave-ML_llama3.2-3B-maths-orpo,leaderboard_bbh_ruin_names,0.284
BrainWave-ML_llama3.2-3B-maths-orpo,leaderboard_bbh_salient_translation_error_detection,0.14
BrainWave-ML_llama3.2-3B-maths-orpo,leaderboard_bbh_snarks,0.4606741573033708
BrainWave-ML_llama3.2-3B-maths-orpo,leaderboard_bbh_sports_understanding,0.46
BrainWave-ML_llama3.2-3B-maths-orpo,leaderboard_bbh_temporal_sequences,0.284
BrainWave-ML_llama3.2-3B-maths-orpo,leaderboard_bbh_tracking_shuffled_objects_five_objects,0.2
BrainWave-ML_llama3.2-3B-maths-orpo,leaderboard_bbh_tracking_shuffled_objects_seven_objects,0.144
BrainWave-ML_llama3.2-3B-maths-orpo,leaderboard_bbh_tracking_shuffled_objects_three_objects,0.316
BrainWave-ML_llama3.2-3B-maths-orpo,leaderboard_bbh_web_of_lies,0.488
BrainWave-ML_llama3.2-3B-maths-orpo,leaderboard_gpqa_diamond,0.26262626262626265
BrainWave-ML_llama3.2-3B-maths-orpo,leaderboard_gpqa_extended,0.2692307692307692
BrainWave-ML_llama3.2-3B-maths-orpo,leaderboard_gpqa_main,0.24553571428571427
BrainWave-ML_llama3.2-3B-maths-orpo,leaderboard_math_algebra_hard,0.0
BrainWave-ML_llama3.2-3B-maths-orpo,leaderboard_math_counting_and_prob_hard,0.0
BrainWave-ML_llama3.2-3B-maths-orpo,leaderboard_math_geometry_hard,0.0
BrainWave-ML_llama3.2-3B-maths-orpo,leaderboard_math_intermediate_algebra_hard,0.0
BrainWave-ML_llama3.2-3B-maths-orpo,leaderboard_math_num_theory_hard,0.0
BrainWave-ML_llama3.2-3B-maths-orpo,leaderboard_math_prealgebra_hard,0.0
BrainWave-ML_llama3.2-3B-maths-orpo,leaderboard_math_precalculus_hard,0.0
BrainWave-ML_llama3.2-3B-maths-orpo,leaderboard_musr_murder_mysteries,0.5
BrainWave-ML_llama3.2-3B-maths-orpo,leaderboard_musr_object_placements,0.30859375
BrainWave-ML_llama3.2-3B-maths-orpo,leaderboard_musr_team_allocation,0.264
BramVanroy_GEITje-7B-ultra,leaderboard_bbh_boolean_expressions,0.676
BramVanroy_GEITje-7B-ultra,leaderboard_bbh_causal_judgement,0.6256684491978609
BramVanroy_GEITje-7B-ultra,leaderboard_bbh_date_understanding,0.332
BramVanroy_GEITje-7B-ultra,leaderboard_bbh_disambiguation_qa,0.56
BramVanroy_GEITje-7B-ultra,leaderboard_bbh_formal_fallacies,0.496
BramVanroy_GEITje-7B-ultra,leaderboard_bbh_geometric_shapes,0.332
BramVanroy_GEITje-7B-ultra,leaderboard_bbh_hyperbaton,0.52
BramVanroy_GEITje-7B-ultra,leaderboard_bbh_logical_deduction_five_objects,0.26
BramVanroy_GEITje-7B-ultra,leaderboard_bbh_logical_deduction_seven_objects,0.188
BramVanroy_GEITje-7B-ultra,leaderboard_bbh_logical_deduction_three_objects,0.408
BramVanroy_GEITje-7B-ultra,leaderboard_bbh_movie_recommendation,0.58
BramVanroy_GEITje-7B-ultra,leaderboard_bbh_navigate,0.552
BramVanroy_GEITje-7B-ultra,leaderboard_bbh_object_counting,0.268
BramVanroy_GEITje-7B-ultra,leaderboard_bbh_penguins_in_a_table,0.273972602739726
BramVanroy_GEITje-7B-ultra,leaderboard_bbh_reasoning_about_colored_objects,0.34
BramVanroy_GEITje-7B-ultra,leaderboard_bbh_ruin_names,0.172
BramVanroy_GEITje-7B-ultra,leaderboard_bbh_salient_translation_error_detection,0.256
BramVanroy_GEITje-7B-ultra,leaderboard_bbh_snarks,0.48314606741573035
BramVanroy_GEITje-7B-ultra,leaderboard_bbh_sports_understanding,0.532
BramVanroy_GEITje-7B-ultra,leaderboard_bbh_temporal_sequences,0.104
BramVanroy_GEITje-7B-ultra,leaderboard_bbh_tracking_shuffled_objects_five_objects,0.172
BramVanroy_GEITje-7B-ultra,leaderboard_bbh_tracking_shuffled_objects_seven_objects,0.148
BramVanroy_GEITje-7B-ultra,leaderboard_bbh_tracking_shuffled_objects_three_objects,0.296
BramVanroy_GEITje-7B-ultra,leaderboard_bbh_web_of_lies,0.488
BramVanroy_GEITje-7B-ultra,leaderboard_gpqa_diamond,0.25757575757575757
BramVanroy_GEITje-7B-ultra,leaderboard_gpqa_extended,0.27472527472527475
BramVanroy_GEITje-7B-ultra,leaderboard_gpqa_main,0.25
BramVanroy_GEITje-7B-ultra,leaderboard_math_algebra_hard,0.009771986970684038
BramVanroy_GEITje-7B-ultra,leaderboard_math_counting_and_prob_hard,0.0
BramVanroy_GEITje-7B-ultra,leaderboard_math_geometry_hard,0.007575757575757576
BramVanroy_GEITje-7B-ultra,leaderboard_math_intermediate_algebra_hard,0.0035714285714285713
BramVanroy_GEITje-7B-ultra,leaderboard_math_num_theory_hard,0.01948051948051948
BramVanroy_GEITje-7B-ultra,leaderboard_math_prealgebra_hard,0.02072538860103627
BramVanroy_GEITje-7B-ultra,leaderboard_math_precalculus_hard,0.0
BramVanroy_GEITje-7B-ultra,leaderboard_musr_murder_mysteries,0.516
BramVanroy_GEITje-7B-ultra,leaderboard_musr_object_placements,0.2109375
BramVanroy_GEITje-7B-ultra,leaderboard_musr_team_allocation,0.26
BramVanroy_fietje-2,leaderboard_bbh_boolean_expressions,0.772
BramVanroy_fietje-2,leaderboard_bbh_causal_judgement,0.5026737967914439
BramVanroy_fietje-2,leaderboard_bbh_date_understanding,0.348
BramVanroy_fietje-2,leaderboard_bbh_disambiguation_qa,0.512
BramVanroy_fietje-2,leaderboard_bbh_formal_fallacies,0.532
BramVanroy_fietje-2,leaderboard_bbh_geometric_shapes,0.336
BramVanroy_fietje-2,leaderboard_bbh_hyperbaton,0.496
BramVanroy_fietje-2,leaderboard_bbh_logical_deduction_five_objects,0.32
BramVanroy_fietje-2,leaderboard_bbh_logical_deduction_seven_objects,0.268
BramVanroy_fietje-2,leaderboard_bbh_logical_deduction_three_objects,0.504
BramVanroy_fietje-2,leaderboard_bbh_movie_recommendation,0.672
BramVanroy_fietje-2,leaderboard_bbh_navigate,0.58
BramVanroy_fietje-2,leaderboard_bbh_object_counting,0.364
BramVanroy_fietje-2,leaderboard_bbh_penguins_in_a_table,0.3493150684931507
BramVanroy_fietje-2,leaderboard_bbh_reasoning_about_colored_objects,0.228
BramVanroy_fietje-2,leaderboard_bbh_ruin_names,0.3
BramVanroy_fietje-2,leaderboard_bbh_salient_translation_error_detection,0.244
BramVanroy_fietje-2,leaderboard_bbh_snarks,0.5056179775280899
BramVanroy_fietje-2,leaderboard_bbh_sports_understanding,0.536
BramVanroy_fietje-2,leaderboard_bbh_temporal_sequences,0.192
BramVanroy_fietje-2,leaderboard_bbh_tracking_shuffled_objects_five_objects,0.152
BramVanroy_fietje-2,leaderboard_bbh_tracking_shuffled_objects_seven_objects,0.128
BramVanroy_fietje-2,leaderboard_bbh_tracking_shuffled_objects_three_objects,0.332
BramVanroy_fietje-2,leaderboard_bbh_web_of_lies,0.512
BramVanroy_fietje-2,leaderboard_gpqa_diamond,0.21717171717171718
BramVanroy_fietje-2,leaderboard_gpqa_extended,0.27289377289377287
BramVanroy_fietje-2,leaderboard_gpqa_main,0.24776785714285715
BramVanroy_fietje-2,leaderboard_math_algebra_hard,0.013029315960912053
BramVanroy_fietje-2,leaderboard_math_counting_and_prob_hard,0.016260162601626018
BramVanroy_fietje-2,leaderboard_math_geometry_hard,0.0
BramVanroy_fietje-2,leaderboard_math_intermediate_algebra_hard,0.0
BramVanroy_fietje-2,leaderboard_math_num_theory_hard,0.01948051948051948
BramVanroy_fietje-2,leaderboard_math_prealgebra_hard,0.015544041450777202
BramVanroy_fietje-2,leaderboard_math_precalculus_hard,0.0
BramVanroy_fietje-2,leaderboard_musr_murder_mysteries,0.512
BramVanroy_fietje-2,leaderboard_musr_object_placements,0.3046875
BramVanroy_fietje-2,leaderboard_musr_team_allocation,0.292
BramVanroy_fietje-2-chat,leaderboard_bbh_boolean_expressions,0.824
BramVanroy_fietje-2-chat,leaderboard_bbh_causal_judgement,0.47058823529411764
BramVanroy_fietje-2-chat,leaderboard_bbh_date_understanding,0.376
BramVanroy_fietje-2-chat,leaderboard_bbh_disambiguation_qa,0.468
BramVanroy_fietje-2-chat,leaderboard_bbh_formal_fallacies,0.496
BramVanroy_fietje-2-chat,leaderboard_bbh_geometric_shapes,0.304
BramVanroy_fietje-2-chat,leaderboard_bbh_hyperbaton,0.484
BramVanroy_fietje-2-chat,leaderboard_bbh_logical_deduction_five_objects,0.384
BramVanroy_fietje-2-chat,leaderboard_bbh_logical_deduction_seven_objects,0.296
BramVanroy_fietje-2-chat,leaderboard_bbh_logical_deduction_three_objects,0.612
BramVanroy_fietje-2-chat,leaderboard_bbh_movie_recommendation,0.584
BramVanroy_fietje-2-chat,leaderboard_bbh_navigate,0.58
BramVanroy_fietje-2-chat,leaderboard_bbh_object_counting,0.404
BramVanroy_fietje-2-chat,leaderboard_bbh_penguins_in_a_table,0.3493150684931507
BramVanroy_fietje-2-chat,leaderboard_bbh_reasoning_about_colored_objects,0.336
BramVanroy_fietje-2-chat,leaderboard_bbh_ruin_names,0.276
BramVanroy_fietje-2-chat,leaderboard_bbh_salient_translation_error_detection,0.284
BramVanroy_fietje-2-chat,leaderboard_bbh_snarks,0.5955056179775281
BramVanroy_fietje-2-chat,leaderboard_bbh_sports_understanding,0.552
BramVanroy_fietje-2-chat,leaderboard_bbh_temporal_sequences,0.172
BramVanroy_fietje-2-chat,leaderboard_bbh_tracking_shuffled_objects_five_objects,0.176
BramVanroy_fietje-2-chat,leaderboard_bbh_tracking_shuffled_objects_seven_objects,0.116
BramVanroy_fietje-2-chat,leaderboard_bbh_tracking_shuffled_objects_three_objects,0.316
BramVanroy_fietje-2-chat,leaderboard_bbh_web_of_lies,0.504
BramVanroy_fietje-2-chat,leaderboard_gpqa_diamond,0.1919191919191919
BramVanroy_fietje-2-chat,leaderboard_gpqa_extended,0.2454212454212454
BramVanroy_fietje-2-chat,leaderboard_gpqa_main,0.2544642857142857
BramVanroy_fietje-2-chat,leaderboard_math_algebra_hard,0.006514657980456026
BramVanroy_fietje-2-chat,leaderboard_math_counting_and_prob_hard,0.024390243902439025
BramVanroy_fietje-2-chat,leaderboard_math_geometry_hard,0.0
BramVanroy_fietje-2-chat,leaderboard_math_intermediate_algebra_hard,0.0035714285714285713
BramVanroy_fietje-2-chat,leaderboard_math_num_theory_hard,0.006493506493506494
BramVanroy_fietje-2-chat,leaderboard_math_prealgebra_hard,0.0
BramVanroy_fietje-2-chat,leaderboard_math_precalculus_hard,0.0
BramVanroy_fietje-2-chat,leaderboard_musr_murder_mysteries,0.524
BramVanroy_fietje-2-chat,leaderboard_musr_object_placements,0.23828125
BramVanroy_fietje-2-chat,leaderboard_musr_team_allocation,0.296
BramVanroy_fietje-2-instruct,leaderboard_bbh_boolean_expressions,0.824
BramVanroy_fietje-2-instruct,leaderboard_bbh_causal_judgement,0.48128342245989303
BramVanroy_fietje-2-instruct,leaderboard_bbh_date_understanding,0.384
BramVanroy_fietje-2-instruct,leaderboard_bbh_disambiguation_qa,0.464
BramVanroy_fietje-2-instruct,leaderboard_bbh_formal_fallacies,0.504
BramVanroy_fietje-2-instruct,leaderboard_bbh_geometric_shapes,0.336
BramVanroy_fietje-2-instruct,leaderboard_bbh_hyperbaton,0.504
BramVanroy_fietje-2-instruct,leaderboard_bbh_logical_deduction_five_objects,0.376
BramVanroy_fietje-2-instruct,leaderboard_bbh_logical_deduction_seven_objects,0.308
BramVanroy_fietje-2-instruct,leaderboard_bbh_logical_deduction_three_objects,0.608
BramVanroy_fietje-2-instruct,leaderboard_bbh_movie_recommendation,0.556
BramVanroy_fietje-2-instruct,leaderboard_bbh_navigate,0.58
BramVanroy_fietje-2-instruct,leaderboard_bbh_object_counting,0.372
BramVanroy_fietje-2-instruct,leaderboard_bbh_penguins_in_a_table,0.3561643835616438
BramVanroy_fietje-2-instruct,leaderboard_bbh_reasoning_about_colored_objects,0.316
BramVanroy_fietje-2-instruct,leaderboard_bbh_ruin_names,0.276
BramVanroy_fietje-2-instruct,leaderboard_bbh_salient_translation_error_detection,0.268
BramVanroy_fietje-2-instruct,leaderboard_bbh_snarks,0.601123595505618
BramVanroy_fietje-2-instruct,leaderboard_bbh_sports_understanding,0.548
BramVanroy_fietje-2-instruct,leaderboard_bbh_temporal_sequences,0.18
BramVanroy_fietje-2-instruct,leaderboard_bbh_tracking_shuffled_objects_five_objects,0.148
BramVanroy_fietje-2-instruct,leaderboard_bbh_tracking_shuffled_objects_seven_objects,0.108
BramVanroy_fietje-2-instruct,leaderboard_bbh_tracking_shuffled_objects_three_objects,0.32
BramVanroy_fietje-2-instruct,leaderboard_bbh_web_of_lies,0.508
BramVanroy_fietje-2-instruct,leaderboard_gpqa_diamond,0.1919191919191919
BramVanroy_fietje-2-instruct,leaderboard_gpqa_extended,0.24175824175824176
BramVanroy_fietje-2-instruct,leaderboard_gpqa_main,0.24107142857142858
BramVanroy_fietje-2-instruct,leaderboard_math_algebra_hard,0.013029315960912053
BramVanroy_fietje-2-instruct,leaderboard_math_counting_and_prob_hard,0.008130081300813009
BramVanroy_fietje-2-instruct,leaderboard_math_geometry_hard,0.007575757575757576
BramVanroy_fietje-2-instruct,leaderboard_math_intermediate_algebra_hard,0.0
BramVanroy_fietje-2-instruct,leaderboard_math_num_theory_hard,0.0
BramVanroy_fietje-2-instruct,leaderboard_math_prealgebra_hard,0.0051813471502590676
BramVanroy_fietje-2-instruct,leaderboard_math_precalculus_hard,0.0
BramVanroy_fietje-2-instruct,leaderboard_musr_murder_mysteries,0.532
BramVanroy_fietje-2-instruct,leaderboard_musr_object_placements,0.21875
BramVanroy_fietje-2-instruct,leaderboard_musr_team_allocation,0.26
CYFRAGOVPL_Llama-PLLuM-8B-base,leaderboard_bbh_boolean_expressions,0.796
CYFRAGOVPL_Llama-PLLuM-8B-base,leaderboard_bbh_causal_judgement,0.5133689839572193
CYFRAGOVPL_Llama-PLLuM-8B-base,leaderboard_bbh_date_understanding,0.468
CYFRAGOVPL_Llama-PLLuM-8B-base,leaderboard_bbh_disambiguation_qa,0.48
CYFRAGOVPL_Llama-PLLuM-8B-base,leaderboard_bbh_formal_fallacies,0.532
CYFRAGOVPL_Llama-PLLuM-8B-base,leaderboard_bbh_geometric_shapes,0.308
CYFRAGOVPL_Llama-PLLuM-8B-base,leaderboard_bbh_hyperbaton,0.532
CYFRAGOVPL_Llama-PLLuM-8B-base,leaderboard_bbh_logical_deduction_five_objects,0.332
CYFRAGOVPL_Llama-PLLuM-8B-base,leaderboard_bbh_logical_deduction_seven_objects,0.332
CYFRAGOVPL_Llama-PLLuM-8B-base,leaderboard_bbh_logical_deduction_three_objects,0.436
CYFRAGOVPL_Llama-PLLuM-8B-base,leaderboard_bbh_movie_recommendation,0.728
CYFRAGOVPL_Llama-PLLuM-8B-base,leaderboard_bbh_navigate,0.624
CYFRAGOVPL_Llama-PLLuM-8B-base,leaderboard_bbh_object_counting,0.376
CYFRAGOVPL_Llama-PLLuM-8B-base,leaderboard_bbh_penguins_in_a_table,0.3356164383561644
CYFRAGOVPL_Llama-PLLuM-8B-base,leaderboard_bbh_reasoning_about_colored_objects,0.372
CYFRAGOVPL_Llama-PLLuM-8B-base,leaderboard_bbh_ruin_names,0.44
CYFRAGOVPL_Llama-PLLuM-8B-base,leaderboard_bbh_salient_translation_error_detection,0.16
CYFRAGOVPL_Llama-PLLuM-8B-base,leaderboard_bbh_snarks,0.5280898876404494
CYFRAGOVPL_Llama-PLLuM-8B-base,leaderboard_bbh_sports_understanding,0.76
CYFRAGOVPL_Llama-PLLuM-8B-base,leaderboard_bbh_temporal_sequences,0.128
CYFRAGOVPL_Llama-PLLuM-8B-base,leaderboard_bbh_tracking_shuffled_objects_five_objects,0.18
CYFRAGOVPL_Llama-PLLuM-8B-base,leaderboard_bbh_tracking_shuffled_objects_seven_objects,0.128
CYFRAGOVPL_Llama-PLLuM-8B-base,leaderboard_bbh_tracking_shuffled_objects_three_objects,0.372
CYFRAGOVPL_Llama-PLLuM-8B-base,leaderboard_bbh_web_of_lies,0.508
CYFRAGOVPL_Llama-PLLuM-8B-base,leaderboard_gpqa_diamond,0.30303030303030304
CYFRAGOVPL_Llama-PLLuM-8B-base,leaderboard_gpqa_extended,0.2783882783882784
CYFRAGOVPL_Llama-PLLuM-8B-base,leaderboard_gpqa_main,0.2857142857142857
CYFRAGOVPL_Llama-PLLuM-8B-base,leaderboard_math_algebra_hard,0.048859934853420196
CYFRAGOVPL_Llama-PLLuM-8B-base,leaderboard_math_counting_and_prob_hard,0.016260162601626018
CYFRAGOVPL_Llama-PLLuM-8B-base,leaderboard_math_geometry_hard,0.022727272727272728
CYFRAGOVPL_Llama-PLLuM-8B-base,leaderboard_math_intermediate_algebra_hard,0.014285714285714285
CYFRAGOVPL_Llama-PLLuM-8B-base,leaderboard_math_num_theory_hard,0.045454545454545456
CYFRAGOVPL_Llama-PLLuM-8B-base,leaderboard_math_prealgebra_hard,0.08290155440414508
CYFRAGOVPL_Llama-PLLuM-8B-base,leaderboard_math_precalculus_hard,0.007407407407407408
CYFRAGOVPL_Llama-PLLuM-8B-base,leaderboard_musr_murder_mysteries,0.544
CYFRAGOVPL_Llama-PLLuM-8B-base,leaderboard_musr_object_placements,0.37109375
CYFRAGOVPL_Llama-PLLuM-8B-base,leaderboard_musr_team_allocation,0.276
CYFRAGOVPL_Llama-PLLuM-8B-chat,leaderboard_bbh_boolean_expressions,0.652
CYFRAGOVPL_Llama-PLLuM-8B-chat,leaderboard_bbh_causal_judgement,0.5294117647058824
CYFRAGOVPL_Llama-PLLuM-8B-chat,leaderboard_bbh_date_understanding,0.352
CYFRAGOVPL_Llama-PLLuM-8B-chat,leaderboard_bbh_disambiguation_qa,0.504
CYFRAGOVPL_Llama-PLLuM-8B-chat,leaderboard_bbh_formal_fallacies,0.576
CYFRAGOVPL_Llama-PLLuM-8B-chat,leaderboard_bbh_geometric_shapes,0.248
CYFRAGOVPL_Llama-PLLuM-8B-chat,leaderboard_bbh_hyperbaton,0.52
CYFRAGOVPL_Llama-PLLuM-8B-chat,leaderboard_bbh_logical_deduction_five_objects,0.312
CYFRAGOVPL_Llama-PLLuM-8B-chat,leaderboard_bbh_logical_deduction_seven_objects,0.292
CYFRAGOVPL_Llama-PLLuM-8B-chat,leaderboard_bbh_logical_deduction_three_objects,0.42
CYFRAGOVPL_Llama-PLLuM-8B-chat,leaderboard_bbh_movie_recommendation,0.608
CYFRAGOVPL_Llama-PLLuM-8B-chat,leaderboard_bbh_navigate,0.58
CYFRAGOVPL_Llama-PLLuM-8B-chat,leaderboard_bbh_object_counting,0.184
CYFRAGOVPL_Llama-PLLuM-8B-chat,leaderboard_bbh_penguins_in_a_table,0.3835616438356164
